id;University
6697;California State University, Los Angeles
6698;Not in Google Scholar
6699;Georgia Tech
67;Not in Google Scholar
670;Not in Google Scholar
6700;Not in Google Scholar
6701;Not in Google Scholar
6702;Not in Google Scholar
6703;Not in Google Scholar
6704;Not in Google Scholar
6705;Not in Google Scholar
6706;Not in Google Scholar
6707;ETH Zurich
6708;Rice University
6709;University of Copenhagen
671;Not in Google Scholar
6710;University of Copenhagen
6711;University of Copenhagen
6712;University of Copenhagen
6713;UC Davis
6714;Not in Google Scholar
6715;Columbia University
6716;University of Glasgow
6717;Not in Google Scholar
6718;Not in Google Scholar
6719;IST Austria
672;University of Helsinki
6720;Not in Google Scholar
6721;KU Leuven
6722;KU Leuven
6723;KU Leuven
6724;University of Maryland, College Park
6725;University of Maryland
6726;University of Maryland
6727;Not in Google Scholar
6728;Not in Google Scholar
6729;Not in Google Scholar
673;Not in Google Scholar
6730;University of Maryland
6731;University of Arkansas
6732;Université Libre de Bruxelles
6733;Not in Google Scholar
6734;Not in Google Scholar
6735;Not in Google Scholar
6736;Stanford University
6737;Not in Google Scholar
6738;University of Minnesota
6739;Cincinnati Children's Hospital Medical Center
674;Not in Google Scholar
6740;Not in Google Scholar
6741;Columbia University
6742;UC Berkeley
6743;Technische Universitaet Darmstadt
6744;Not in Google Scholar
6745;Technische Universität Darmstadt
6746;Cornell
6747;University of Nebraska at Kearney
6748;Not in Google Scholar
6749;University of California, San Diego
675;Cedars-Sinai Medical Center
6750;Washington State University
6751;Google Inc
6752;National Research Council of Canada
6753;Not in Google Scholar
6754;Not in Google Scholar
6755;University of Massachusetts
6756;Not in Google Scholar
6757;Not in Google Scholar
6758;Politecnico di Milano
6759;Georgia Tech
676;Not in Google Scholar
6760;Amazon.com
6761;Not in Google Scholar
6762;Not in Google Scholar
6763;National University Of Singapore
6764;University of Michigan, Ann Arbor
6765;University of Michigan
6766;Not in Google Scholar
6767;Hebrew University
6768;Not in Google Scholar
6769;Not in Google Scholar
677;Not in Google Scholar
6770;Yale University
6771;Amazon.com
6772;Not in Google Scholar
6773;University of Toronto
6774;Simon Fraser University
6775;Not in Google Scholar
6776;Not in Google Scholar
6777;Not in Google Scholar
6778;Not in Google Scholar
6779;Not in Google Scholar
678;U.C. Berkeley
6780;EPFL
6781;Not in Google Scholar
6782;Not in Google Scholar
6783;Not in Google Scholar
6784;Not in Google Scholar
6785;UC Berkeley
6786;Not in Google Scholar
6787;Not in Google Scholar
6788;University of Wisconsin-Madison
6789;University of California, Berkeley
679;MIT
6790;Not in Google Scholar
6791;Google Inc
6792;Google
6793;Google
6794;University of Illinois at Urbana-Champaign
6795;University of Illinois, Urbana Champaign
6796;UC Berkeley
6797;Max Planck Institute for Informatics
6798;Max Planck Institute for Informatics
6799;University of Central Florida
68;Not in Google Scholar
680;Rutgers Univ
6800;Not in Google Scholar
6801;Not in Google Scholar
6802;Not in Google Scholar
6803;Not in Google Scholar
6804;Not in Google Scholar
6805;Not in Google Scholar
6806;UC Berkeley
6808;Not in Google Scholar
6809;Not in Google Scholar
681;Stanford University
6810;Not in Google Scholar
6811;Johns Hopkins University
6812;Not in Google Scholar
6813;Not in Google Scholar
6814;Not in Google Scholar
6815;Not in Google Scholar
6816;Rutgers University
6817;University of Illinois at Urbana-Champaign
6818;Warsaw University of Technology
6819;Not in Google Scholar
682;Not in Google Scholar
6820;Not in Google Scholar
6829;Not in Google Scholar
683;Not in Google Scholar
6830;Kings College London
6832;Not in Google Scholar
6833;Not in Google Scholar
6834;Not in Google Scholar
6835;University of Michigan
6836;Carnegie Mellon University
6837;Not in Google Scholar
6838;Not in Google Scholar
6839;Not in Google Scholar
684;Not in Google Scholar
6840;Not in Google Scholar
6841;Not in Google Scholar
6842;Not in Google Scholar
6843;Not in Google Scholar
6844;Not in Google Scholar
6845;Not in Google Scholar
6846;Not in Google Scholar
6847;Not in Google Scholar
6848;Not in Google Scholar
6849;Not in Google Scholar
685;Not in Google Scholar
6850;Not in Google Scholar
6851;Not in Google Scholar
6852;Not in Google Scholar
6853;Not in Google Scholar
6854;Not in Google Scholar
6856;Not in Google Scholar
6857;Not in Google Scholar
6858;ETH Zurich
6859;Arizona State University
686;Not in Google Scholar
6860;Chalmers University of Technology
6861;Not in Google Scholar
6862;Chalmers
6863;Not in Google Scholar
6864;Not in Google Scholar
6866;UC Berkeley
6868;Not in Google Scholar
6869;Not in Google Scholar
687;Not in Google Scholar
6870;Univ. of Pennsylvania
6871;Not in Google Scholar
6872;Not in Google Scholar
6873;University of Ilinois at Urbana-Champaign
6874;Not in Google Scholar
6875;Not in Google Scholar
6876;Delft University of Technology
6877;Not in Google Scholar
6878;Not in Google Scholar
6879;Oxford University
688;University of Aberdeen
6880;Not in Google Scholar
6881;Not in Google Scholar
6882;Not in Google Scholar
6883;Not in Google Scholar
6884;Not in Google Scholar
6885;Not in Google Scholar
6886;Not in Google Scholar
6887;Not in Google Scholar
6888;Not in Google Scholar
6889;Not in Google Scholar
689;Not in Google Scholar
6890;Tel-Aviv University
6891;Not in Google Scholar
6892;Not in Google Scholar
6893;University of Southern California
6894;University of California San Diego
6895;Stanford University
6896;Not in Google Scholar
6897;Not in Google Scholar
6898;Not in Google Scholar
6899;Not in Google Scholar
69;Not in Google Scholar
690;Not in Google Scholar
6900;Not in Google Scholar
6901;Apple Inc
6902;North Carolina State University
6903;Rice University
6904;Colorado School of Mines
6905;Not in Google Scholar
6906;Not in Google Scholar
6907;ETH Zurich
6909;Not in Google Scholar
6910;Not in Google Scholar
6911;Not in Google Scholar
6912;University of Washington
6913;Ecole Polytechnique Federale de Lausanne
6914;Amazon
6916;Not in Google Scholar
6917;Not in Google Scholar
6918;Not in Google Scholar
6919;Not in Google Scholar
692;Johns Hopkins University
6920;Lawrence Berkeley National Labs
6921;Not in Google Scholar
6922;Hong Kong University of Science and Technology
6923;University of Sydney
6924;Florida State University
6925;Florida State University
6926;Florida State University
6927;Not in Google Scholar
6928;University of Stirling
6929;Not in Google Scholar
693;Not in Google Scholar
6930;Not in Google Scholar
6931;University of Texas at Arlington
6932;Not in Google Scholar
6933;Not in Google Scholar
6934;Not in Google Scholar
6935;University of Texas at Dallas
6936;Not in Google Scholar
6937;Not in Google Scholar
6938;Not in Google Scholar
6939;Not in Google Scholar
694;Not in Google Scholar
6940;Not in Google Scholar
6941;Not in Google Scholar
6942;Not in Google Scholar
6943;Not in Google Scholar
6944;Not in Google Scholar
6945;Oregon State University
6946;UC Berkeley
6947;University of Pennsylvania
6948;University College Dublin
6949;Not in Google Scholar
695;Not in Google Scholar
6950;Not in Google Scholar
6951;Baylor College of Medicine
6952;Not in Google Scholar
6953;MERL
6954;Not in Google Scholar
6955;Not in Google Scholar
6956;Not in Google Scholar
6957;Not in Google Scholar
6958;Not in Google Scholar
6959;Not in Google Scholar
696;Not in Google Scholar
6960;Not in Google Scholar
6961;Not in Google Scholar
6962;Not in Google Scholar
6963;Technical University of Crete
6964;Not in Google Scholar
6965;UC San Diego
6966;Not in Google Scholar
6967;Not in Google Scholar
6968;Not in Google Scholar
6969;Not in Google Scholar
697;Not in Google Scholar
6970;Not in Google Scholar
6971;Not in Google Scholar
6972;Bogazici University, Istanbul
6973;Not in Google Scholar
6974;Not in Google Scholar
6975;MIT
6976;Not in Google Scholar
6977;MIT
6978;Not in Google Scholar
6979;Not in Google Scholar
698;Gatech
6980;Not in Google Scholar
6981;Not in Google Scholar
6982;Not in Google Scholar
6983;Not in Google Scholar
6984;Not in Google Scholar
6985;Not in Google Scholar
6987;Not in Google Scholar
6988;UIUC
699;Not in Google Scholar
6991;Not in Google Scholar
6992;Not in Google Scholar
6993;Duke University
6994;MIT
6995;Not in Google Scholar
6997;Salk Institute
6998;University of Nevada, Reno
6999;Not in Google Scholar
7;Not in Google Scholar
70;Not in Google Scholar
700;Not in Google Scholar
7000;Not in Google Scholar
7003;UC Berkeley
7004;Carnegie Mellon University
7005;Not in Google Scholar
7006;Not in Google Scholar
7007;Not in Google Scholar
7008;Cornell University
7009;Not in Google Scholar
701;Not in Google Scholar
7010;University of Central Florida
7011;Not in Google Scholar
7012;Not in Google Scholar
7013;Carnegie Mellon University
7014;Not in Google Scholar
7015;Not in Google Scholar
7016;Not in Google Scholar
7017;Not in Google Scholar
7018;Not in Google Scholar
7019;Not in Google Scholar
7020;Georgia Institute of Technology
7021;University of Toronto
7022;Not in Google Scholar
7023;Not in Google Scholar
7024;Not in Google Scholar
7025;Not in Google Scholar
7026;Not in Google Scholar
7027;Not in Google Scholar
7028;Not in Google Scholar
7029;Not in Google Scholar
703;Not in Google Scholar
7030;Not in Google Scholar
7032;Not in Google Scholar
7033;Not in Google Scholar
7035;Not in Google Scholar
7036;Not in Google Scholar
7037;Not in Google Scholar
7038;Not in Google Scholar
7039;Not in Google Scholar
704;Weizmann Institute
7040;Not in Google Scholar
7041;Not in Google Scholar
7042;The Open University
7043;Not in Google Scholar
7044;Not in Google Scholar
7045;Purdue University
7047;Not in Google Scholar
7048;Not in Google Scholar
7049;Not in Google Scholar
705;Not in Google Scholar
7050;Not in Google Scholar
7053;Not in Google Scholar
7054;Duke University
7055;Not in Google Scholar
7056;Not in Google Scholar
7057;Not in Google Scholar
7058;Not in Google Scholar
7059;Not in Google Scholar
706;Not in Google Scholar
7060;Not in Google Scholar
7061;Not in Google Scholar
7062;Not in Google Scholar
7064;SRI International
7065;Not in Google Scholar
7066;Not in Google Scholar
7067;Not in Google Scholar
7068;Not in Google Scholar
7069;Not in Google Scholar
707;Not in Google Scholar
7070;University of Toronto
7071;University of Washington
7072;Not in Google Scholar
7073;Not in Google Scholar
7074;Not in Google Scholar
7075;Not in Google Scholar
7076;Not in Google Scholar
7077;Not in Google Scholar
7078;Not in Google Scholar
7079;Not in Google Scholar
708;University of Pennsylvania
7080;Georgetown University
7081;Dartmouth
7082;Not in Google Scholar
7083;Not in Google Scholar
7084;Not in Google Scholar
7085;Not in Google Scholar
7086;Not in Google Scholar
7087;Not in Google Scholar
7088;Not in Google Scholar
709;Not in Google Scholar
7090;Not in Google Scholar
7091;Not in Google Scholar
7092;Not in Google Scholar
7093;Not in Google Scholar
7094;Not in Google Scholar
7095;Not in Google Scholar
7096;Not in Google Scholar
7097;Not in Google Scholar
7098;Not in Google Scholar
7099;University of Washington
71;Sharif University of Technology
710;Not in Google Scholar
7100;Not in Google Scholar
7102;Not in Google Scholar
7103;Not in Google Scholar
7104;Not in Google Scholar
7105;University of Virginia
7106;Not in Google Scholar
7107;Not in Google Scholar
7108;Not in Google Scholar
7109;Not in Google Scholar
711;Not in Google Scholar
7110;Not in Google Scholar
7111;Not in Google Scholar
7112;Not in Google Scholar
7113;Not in Google Scholar
7114;Not in Google Scholar
7115;HKUST
7116;Not in Google Scholar
7117;Not in Google Scholar
7118;Not in Google Scholar
7119;Swinburne University of Technology
7120;Not in Google Scholar
7124;Not in Google Scholar
7125;Not in Google Scholar
7126;Not in Google Scholar
7127;University of Southern California
7128;Columbia University
7129;Not in Google Scholar
7130;Not in Google Scholar
7131;Not in Google Scholar
